Export, KERNEL32.dll
Ordinal	Address	Name
00000279	77E97FA9	QueryActCtxW
0000027A	77E8896A	QueryDepthSList
0000027B	77E61D50	QueryDosDeviceA
0000027C	77E6C506	QueryDosDeviceW
0000027D	77E9B628	QueryInformationJobObject
0000027E	77EB8BC9	QueryMemoryResourceNotification
0000027F	77E802FC	QueryPerformanceCounter
00000280	77E6D75B	QueryPerformanceFrequency
00000281	77EB4750	QueryWin31IniFilesMappedToRegistry
00000282	77E9C779	QueueUserAPC
00000283	77E73F93	QueueUserWorkItem
00000284	77E6D706	RaiseException
00000285	77E97719	ReadConsoleA
00000286	77EC7833	ReadConsoleInputA
00000287	77EC786B	ReadConsoleInputExA
00000288	77EC7888	ReadConsoleInputExW
00000289	77EC784F	ReadConsoleInputW
0000028A	77EC6E81	ReadConsoleOutputA
0000028B	77EC72F2	ReadConsoleOutputAttribute
0000028C	77EC72B4	ReadConsoleOutputCharacterA
0000028D	77EC72D3	ReadConsoleOutputCharacterW
0000028E	77EC6E64	ReadConsoleOutputW
0000028F	77E9BFF7	ReadConsoleW
00000290	77E6D68F	ReadDirectoryChangesW
00000291	77E78B82	ReadFile
00000292	77E98912	ReadFileEx
00000293	77E663AF	ReadFileScatter
00000294	77E61A54	ReadProcessMemory
00000295	77EC8894	RegisterConsoleIME
00000296	77EC870E	RegisterConsoleOS2
00000297	77EC63A6	RegisterConsoleVDM
00000298	77E7C4E8	RegisterWaitForInputIdle
00000299	77E6DA5A	RegisterWaitForSingleObject
0000029A	77E964AB	RegisterWaitForSingleObjectEx
0000029B	77EB69F2	RegisterWowBaseHandlers
0000029C	77EBDA7F	RegisterWowExec
0000029D	77E72D91	ReleaseActCtx
0000029E	77E776A0	ReleaseMutex
0000029F	77E73371	ReleaseSemaphore
000002A0	77E704DC	RemoveDirectoryA
000002A1	77E703D1	RemoveDirectoryW
000002A2	77EB2B2C	RemoveLocalAlternateComputerNameA
000002A3	77EB2A52	RemoveLocalAlternateComputerNameW
000002A4	77E88983	RemoveVectoredExceptionHandler
000002A5	77E624A3	ReplaceFile
000002A6	77EB66F3	ReplaceFileA
000002A7	77E624A3	ReplaceFileW
000002A8	77EB83DE	RequestDeviceWakeup
000002A9	77EB8379	RequestWakeupLatency
000002AA	77E74A69	ResetEvent
000002AB	77EB6B04	ResetWriteWatch
000002AC	77E889AB	RestoreLastError
000002AD	77E6E154	ResumeThread
000002AE	77E889CA	RtlCaptureContext
000002AF	77E889E2	RtlCaptureStackBackTrace
000002B0	77E88A01	RtlFillMemory
000002B1	77E88A15	RtlMoveMemory
000002B2	77E88A29	RtlUnwind
000002B3	77E88A39	RtlZeroMemory
000002B4	77EC7FDA	ScrollConsoleScreenBufferA
000002B5	77EC7FF7	ScrollConsoleScreenBufferW
000002B6	77E6CBF9	SearchPathA
000002B7	77E71C06	SearchPathW
000002B8	77ECC07E	SetCPGlobal
000002B9	77EC94EA	SetCalendarInfoA
000002BA	77ECA57C	SetCalendarInfoW
000002BB	77EB34B0	SetClientTimeZoneInformation
000002BC	77EC117C	SetComPlusPackageInstallStatus
000002BD	77EBC27C	SetCommBreak
000002BE	77EBD18A	SetCommConfig
000002BF	77EBC28A	SetCommMask
000002C0	77EBC324	SetCommState
000002C1	77EBC625	SetCommTimeouts
000002C2	77EB1EFB	SetComputerNameA
000002C3	77EB2009	SetComputerNameExA
000002C4	77EB1E83	SetComputerNameExW
000002C5	77EB1D64	SetComputerNameW
000002C6	77EC7CBD	SetConsoleActiveScreenBuffer
000002C7	77EC8121	SetConsoleCP
000002C8	77EC58E4	SetConsoleCommandHistoryMode
000002C9	77E76968	SetConsoleCtrlHandler
000002CA	77EC66E6	SetConsoleCursor
000002CB	77EC7DCE	SetConsoleCursorInfo
000002CC	77EC860B	SetConsoleCursorMode
000002CD	77E9BECA	SetConsoleCursorPosition
000002CE	77EC683C	SetConsoleDisplayMode
000002CF	77EC8014	SetConsoleFont
000002D0	77EC6544	SetConsoleHardwareState
000002D1	77EC8073	SetConsoleIcon
000002D2	77EC5BE4	SetConsoleInputExeNameA
000002D3	77E7973E	SetConsoleInputExeNameW
000002D4	77EC65A9	SetConsoleKeyShortcuts
000002D5	77EC8563	SetConsoleLocalEUDC
000002D6	77ECF540	SetConsoleMaximumWindowSize
000002D7	77EC6655	SetConsoleMenuClose
000002D8	77E796EE	SetConsoleMode
000002D9	77EC8CE4	SetConsoleNlsMode
000002DA	77EC56D7	SetConsoleNumberOfCommandsA
000002DB	77EC56C5	SetConsoleNumberOfCommandsW
000002DC	77EC8767	SetConsoleOS2OemFormat
000002DD	77EC820C	SetConsoleOutputCP
000002DE	77EC6924	SetConsolePalette
000002DF	77EC7D6F	SetConsoleScreenBufferSize
000002E0	77E9AE3F	SetConsoleTextAttribute
000002E1	77EC593D	SetConsoleTitleA
000002E2	77E9AE91	SetConsoleTitleW
000002E3	77EC7E6A	SetConsoleWindowInfo
000002E4	77E88A4D	SetCriticalSectionSpinCount
000002E5	77E705C5	SetCurrentDirectoryA
000002E6	77E79EFE	SetCurrentDirectoryW
000002E7	77EBCF1E	SetDefaultCommConfigA
000002E8	77EBCE64	SetDefaultCommConfigW
000002E9	77E70192	SetEndOfFile
000002EA	77E6BD68	SetEnvironmentVariableA
000002EB	77E786CA	SetEnvironmentVariableW
000002EC	77E78C17	SetErrorMode
000002ED	77E74A3B	SetEvent
000002EE	77E61D17	SetFileApisToANSI
000002EF	77E75D75	SetFileApisToOEM
000002F0	77E70396	SetFileAttributesA
000002F1	77E702A8	SetFileAttributesW
000002F2	77E78C81	SetFilePointer
000002F3	77E98A54	SetFilePointerEx
000002F4	77EB52EF	SetFileShortNameA
000002F5	77EB5229	SetFileShortNameW
000002F6	77E7011A	SetFileTime
000002F7	77EB51DA	SetFileValidData
000002F8	77EB6966	SetFirmwareEnvironmentVariableA
000002F9	77EB686E	SetFirmwareEnvironmentVariableW
000002FA	77E983C8	SetHandleContext
000002FB	77E7C931	SetHandleCount
000002FC	77E72FDE	SetHandleInformation
000002FD	77E9A2A8	SetInformationJobObject
000002FE	77EC903D	SetLastConsoleEventActive
000002FF	77E88A72	SetLastError
00000300	77EB2D7D	SetLocalPrimaryComputerNameA
00000301	77EB2B6E	SetLocalPrimaryComputerNameW
00000302	77EAF8D9	SetLocalTime
00000303	77E6F13B	SetLocaleInfoA
00000304	77E6F1A2	SetLocaleInfoW
00000305	77E744EC	SetMailslotInfo
00000306	77EB841A	SetMessageWaitingIndicator
00000307	77E73F2B	SetNamedPipeHandleState
00000308	77E9856E	SetPriorityClass
00000309	77EB8647	SetProcessAffinityMask
0000030A	77E97D81	SetProcessPriorityBoost
0000030B	77E966E8	SetProcessShutdownParameters
0000030C	77E6D8CF	SetProcessWorkingSetSize
0000030D	77E7FF2E	SetStdHandle
0000030E	77EB8339	SetSystemPowerState
0000030F	77E96B7C	SetSystemTime
00000310	77E6DB3F	SetSystemTimeAdjustment
00000311	77EC0B95	SetTapeParameters
00000312	77EC09EB	SetTapePosition
00000313	77EB97B5	SetTermsrvAppInstallMode
00000314	77E99124	SetThreadAffinityMask
00000315	77EB9953	SetThreadContext
00000316	77E9A151	SetThreadExecutionState
00000317	77EBA074	SetThreadIdealProcessor
00000318	77E75D12	SetThreadLocale
00000319	77E715F7	SetThreadPriority
0000031A	77EB98EC	SetThreadPriorityBoost
0000031B	77E79608	SetThreadUILanguage
0000031C	77EB3576	SetTimeZoneInformation
0000031D	77E960E2	SetTimerQueueTimer
0000031E	77E7C9E7	SetUnhandledExceptionFilter
0000031F	77ECB79E	SetUserGeoID
00000320	77EBD843	SetVDMCurrentDirectories
00000321	77EB82DC	SetVolumeLabelA
00000322	77EB7FBD	SetVolumeLabelW
00000323	77EBFBA2	SetVolumeMountPointA
00000324	77EBEFF4	SetVolumeMountPointW
00000325	77E99959	SetWaitableTimer
00000326	77EBBC0C	SetupComm
00000327	77EC6745	ShowConsoleCursor
00000328	77EB8E09	SignalObjectAndWait
00000329	77E7105F	SizeofResource
0000032A	77E61BE6	Sleep
0000032B	77E77562	SleepEx
0000032C	77E98BD8	SuspendThread
0000032D	77E99607	SwitchToFiber
0000032E	77E6D52C	SwitchToThread
0000032F	77E77C4C	SystemTimeToFileTime
00000330	77EB2E72	SystemTimeToTzSpecificLocalTime
00000331	77EC0C56	TerminateJobObject
00000332	77E616B4	TerminateProcess
00000333	77E75CEB	TerminateThread
00000334	77E70AB7	TermsrvAppInstallMode
00000335	77EBA7A3	Thread32First
00000336	77EBA850	Thread32Next
00000337	77E7C5B4	TlsAlloc
00000338	77E72B29	TlsFree
00000339	77E78B61	TlsGetValue
0000033A	77E79B39	TlsSetValue
0000033B	77EBA4AA	Toolhelp32ReadProcessMemory
0000033C	77E73EAC	TransactNamedPipe
0000033D	77EBC6C9	TransmitCommChar
0000033E	77EB6F23	TrimVirtualBuffer
0000033F	77E88A8D	TryEnterCriticalSection
00000340	77EB30B6	TzSpecificLocalTimeToSystemTime
00000341	77EB6F7B	UTRegister
00000342	77ECF3A6	UTUnRegister
00000343	77EB9A84	UnhandledExceptionFilter
00000344	77E64EA0	UnlockFile
00000345	77E64ED8	UnlockFileEx
00000346	77E75090	UnmapViewOfFile
00000347	77EC893F	UnregisterConsoleIME
00000348	77E66BDA	UnregisterWait
00000349	77E6DAC9	UnregisterWaitEx
0000034A	77EC4ADA	UpdateResourceA
0000034B	77EC49DA	UpdateResourceW
0000034C	77EC9049	VDMConsoleOperation
0000034D	77EBDE6A	VDMOperationStarted
0000034E	77E6F304	ValidateLCType
0000034F	77E64499	ValidateLocale
00000350	77ECA049	VerLanguageNameA
00000351	77EC9FD3	VerLanguageNameW
00000352	77E88AAE	VerSetConditionMask
00000353	77E79F41	VerifyConsoleIoHandle
00000354	77E622C2	VerifyVersionInfoA
00000355	77E69B9C	VerifyVersionInfoW
00000356	77E7980A	VirtualAlloc
00000357	77E79824	VirtualAllocEx
00000358	77EB6F3C	VirtualBufferExceptionHandler
00000359	77E79E34	VirtualFree
0000035A	77E79E4B	VirtualFreeEx
0000035B	77E98AF5	VirtualLock
0000035C	77E6169A	VirtualProtect
0000035D	77E7C4B7	VirtualProtectEx
0000035E	77E7F044	VirtualQuery
0000035F	77E7F01A	VirtualQueryEx
00000360	77E990C9	VirtualUnlock
00000361	77E633B2	WTSGetActiveConsoleSessionId
00000362	77EBC74C	WaitCommEvent
00000363	77EB3A07	WaitForDebugEvent
00000364	77E74C59	WaitForMultipleObjects
00000365	77E74B49	WaitForMultipleObjectsEx
00000366	77E79D5B	WaitForSingleObject
00000367	77E77800	WaitForSingleObjectEx
00000368	77EB78F7	WaitNamedPipeA
00000369	77E98722	WaitNamedPipeW
0000036A	77E79924	WideCharToMultiByte
0000036B	77E684C6	WinExec
0000036C	77E99078	WriteConsoleA
0000036D	77EC6AAB	WriteConsoleInputA
0000036E	77EC66AE	WriteConsoleInputVDMA
0000036F	77EC66CA	WriteConsoleInputVDMW
00000370	77EC6AC7	WriteConsoleInputW
00000371	77EC7165	WriteConsoleOutputA
00000372	77EC7459	WriteConsoleOutputAttribute
00000373	77EC741B	WriteConsoleOutputCharacterA
00000374	77EC743A	WriteConsoleOutputCharacterW
00000375	77EC7148	WriteConsoleOutputW
00000376	77E76052	WriteConsoleW
00000377	77E79D8C	WriteFile
00000378	77EB5141	WriteFileEx
00000379	77E66448	WriteFileGather
0000037A	77E9786D	WritePrivateProfileSectionA
0000037B	77EB485E	WritePrivateProfileSectionW
0000037C	77E7070E	WritePrivateProfileStringA
0000037D	77E729F8	WritePrivateProfileStringW
0000037E	77EB4ACE	WritePrivateProfileStructA
0000037F	77EB4BC9	WritePrivateProfileStructW
00000380	77E61A90	WriteProcessMemory
00000381	77E9785B	WriteProfileSectionA
00000382	77EB4CEC	WriteProfileSectionW
00000383	77E706A1	WriteProfileStringA
00000384	77E72A2B	WriteProfileStringW
00000385	77EC0B0D	WriteTapemark
00000386	77EC1000	ZombifyActCtx
00000387	77E6E4C8	_hread
00000388	77E6D09B	_hwrite
00000389	77E6E32E	_lclose
0000038A	77E6D071	_lcreat
0000038B	77E6E4FD	_llseek
0000038C	77E99331	_lopen
0000038D	77E6E4C8	_lread
0000038E	77E6D09B	_lwrite
0000038F	77E74155	lstrcat
00000390	77E74155	lstrcatA
00000391	77E73640	lstrcatW
00000392	77E76432	lstrcmp
00000393	77E76432	lstrcmpA
00000394	77E78D60	lstrcmpW
00000395	77E76A2E	lstrcmpi
00000396	77E76A2E	lstrcmpiA
00000397	77E7AF1E	lstrcmpiW
00000398	77E73167	lstrcpy
00000399	77E73167	lstrcpyA
0000039A	77E73679	lstrcpyW
0000039B	77E73BEF	lstrcpyn
0000039C	77E73BEF	lstrcpynA
0000039D	77E6F65E	lstrcpynW
0000039E	77E74672	lstrlen
0000039F	77E74672	lstrlenA
000003A0	77E77EF1	lstrlenW

